ID,Edad,Salario,Ciudad
8605,46.0,1967.0,Quito
8606,23.0,1309.0,Loja
8607,31.0,2403.0,Guayaquil
8608,39.0,915.0,Cuenca
8609,23.0,1099.0,Loja
8610,43.0,1839.0,Cuenca
8611,56.0,578.0,Loja
8612,29.0,2067.0,Guayaquil
8613,52.0,1594.0,Cuenca
8614,31.0,1720.0,Cuenca
8615,39.0,557.0,Quito
8616,40.0,1947.0,Loja
8617,24.0,1992.0,Loja
8618,57.0,2595.0,Loja
8619,42.0,1958.0,Quito
8620,30.0,1708.0,Quito
8621,38.0,1338.0,Cuenca
8622,58.0,2712.0,Loja
8623,27.0,2250.0,Loja
8624,26.0,1854.0,Cuenca
8625,32.0,2877.0,Cuenca
8626,19.0,1644.0,Cuenca
8627,42.0,712.0,Guayaquil
8628,30.0,1006.0,Guayaquil
8629,51.0,2715.0,Cuenca
8630,51.0,2069.0,Quito
8631,52.0,2974.0,Quito
8632,55.0,2232.0,Loja
8633,20.0,1744.0,Guayaquil
8634,59.0,1515.0,Guayaquil
8635,23.0,1643.0,Cuenca
8636,36.0,1770.0,Cuenca
8637,20.0,2432.0,Cuenca
8638,35.0,1272.0,Cuenca
8639,56.0,2029.0,Cuenca
8640,26.0,1581.0,Quito
8641,29.0,1651.0,Quito
8642,22.0,2222.0,Cuenca
8643,20.0,1216.0,Quito
8644,28.0,2633.0,Cuenca
8645,47.0,603.0,Cuenca
8646,21.0,2690.0,Guayaquil
8647,22.0,704.0,Quito
8648,18.0,1886.0,Quito
8649,44.0,2144.0,Guayaquil
8650,45.0,1832.0,Quito
8651,46.0,2548.0,Guayaquil
8652,35.0,2558.0,Loja
8653,29.0,2349.0,Quito
8654,30.0,1246.0,Cuenca
8655,58.0,2163.0,Guayaquil
8656,19.0,1737.0,Cuenca
8657,54.0,2518.0,Cuenca
8658,62.0,1455.0,Quito
8659,33.0,1017.0,Guayaquil
8660,41.0,1938.0,Loja
8661,52.0,1531.0,Cuenca
8662,39.0,2552.0,Cuenca
8663,53.0,2659.0,Loja
8664,28.0,772.0,Guayaquil
8665,63.0,921.0,Quito
8666,46.0,2812.0,Cuenca
8667,52.0,1981.0,Quito
8668,32.0,2759.0,Guayaquil
8669,48.0,1281.0,Loja
8670,59.0,1744.0,Quito
8671,58.0,2916.0,Guayaquil
8672,60.0,2894.0,Quito
8673,33.0,2572.0,Quito
8674,27.0,1475.0,Cuenca
8675,49.0,2243.0,Quito
8676,19.0,916.0,Cuenca
8677,41.0,714.0,Guayaquil
8678,40.0,1635.0,Guayaquil
8679,19.0,1413.0,Cuenca
8680,55.0,2082.0,Loja
8681,48.0,2524.0,Quito
8682,57.0,927.0,Guayaquil
8683,43.0,1232.0,Guayaquil
8684,46.0,2763.0,Loja
8685,20.0,912.0,Guayaquil
8686,31.0,2927.0,Cuenca
8687,42.0,2125.0,Loja
8688,18.0,731.0,Guayaquil
8689,20.0,1334.0,Loja
8690,43.0,757.0,Loja
8691,35.0,1779.0,Guayaquil
8692,26.0,902.0,Guayaquil
8693,55.0,2971.0,Guayaquil
8694,40.0,1269.0,Loja
8695,38.0,564.0,Cuenca
8696,18.0,2737.0,Cuenca
8697,38.0,1449.0,Quito
8698,44.0,672.0,Guayaquil
8699,59.0,1750.0,Cuenca
8700,23.0,1911.0,Quito
8701,61.0,2948.0,Quito
8702,53.0,1137.0,Guayaquil
8703,45.0,1448.0,Quito
8704,62.0,2760.0,Cuenca
8705,34.0,2600.0,Quito
8706,57.0,2194.0,Quito
8707,20.0,1251.0,Cuenca
8708,29.0,1161.0,Quito
8709,56.0,2686.0,Quito
8710,29.0,2965.0,Loja
8711,19.0,642.0,Quito
8712,63.0,2405.0,Quito
8713,39.0,985.0,Loja
8714,40.0,1491.0,Loja
8715,47.0,1960.0,Loja
8716,22.0,792.0,Guayaquil
8717,26.0,2143.0,Guayaquil
8718,38.0,1337.0,Cuenca
8719,28.0,1537.0,Quito
8720,22.0,2250.0,Cuenca
8721,52.0,771.0,Guayaquil
8722,44.0,1548.0,Quito
8723,19.0,2458.0,Quito
8724,41.0,2869.0,Loja
8725,48.0,1305.0,Guayaquil
8726,50.0,2204.0,Quito
8727,56.0,2389.0,Loja
8728,47.0,1382.0,Quito
8729,63.0,2782.0,Guayaquil
8730,54.0,1331.0,Cuenca
8731,45.0,1612.0,Cuenca
8732,48.0,2691.0,Quito
8733,28.0,2540.0,Loja
8734,40.0,1605.0,Loja
8735,19.0,2094.0,Loja
8736,57.0,2776.0,Guayaquil
8737,58.0,2126.0,Cuenca
8738,44.0,2389.0,Cuenca
8739,52.0,2304.0,Quito
8740,19.0,1720.0,Cuenca
8741,56.0,773.0,Loja
8742,54.0,1089.0,Guayaquil
8743,38.0,1082.0,Loja
8744,22.0,1467.0,Loja
8745,62.0,2490.0,Cuenca
8746,38.0,2919.0,Guayaquil
8747,46.0,1758.0,Guayaquil
8748,37.0,1810.0,Loja
8749,55.0,1071.0,Quito
8750,37.0,1044.0,Cuenca
8751,42.0,1960.0,Quito
8752,19.0,626.0,Loja
8753,49.0,1232.0,Cuenca
8754,43.0,916.0,Quito
8755,23.0,1137.0,Quito
8756,58.0,540.0,Quito
8757,20.0,1286.0,Cuenca
8758,50.0,796.0,Quito
8759,18.0,2120.0,Guayaquil
8760,22.0,541.0,Loja
8761,30.0,532.0,Cuenca
8762,36.0,1799.0,Guayaquil
8763,29.0,1115.0,Quito
8764,42.0,1447.0,Loja
8765,52.0,2047.0,Quito
8766,29.0,659.0,Guayaquil
8767,47.0,2452.0,Quito
8768,22.0,2231.0,Cuenca
8769,51.0,2946.0,Guayaquil
8770,39.0,2342.0,Cuenca
8771,56.0,2297.0,Loja
8772,30.0,2232.0,Cuenca
8773,64.0,1080.0,Cuenca
8774,20.0,719.0,Quito
8775,37.0,878.0,Quito
8776,48.0,2249.0,Guayaquil
8777,22.0,1970.0,Loja
8778,41.0,1463.0,Guayaquil
8779,57.0,1669.0,Loja
8780,50.0,732.0,Loja
8781,25.0,1894.0,Cuenca
8782,41.0,1421.0,Quito
8783,37.0,2781.0,Loja
8784,33.0,866.0,Quito
8785,29.0,980.0,Loja
8786,30.0,2096.0,Quito
8787,62.0,1618.0,Guayaquil
8788,59.0,2365.0,Quito
8789,56.0,2534.0,Cuenca
8790,42.0,715.0,Loja
8791,63.0,1224.0,Cuenca
8792,49.0,2339.0,Loja
8793,41.0,1211.0,Cuenca
8794,64.0,2387.0,Loja
8795,61.0,2325.0,Quito
8796,26.0,1484.0,Loja
8797,57.0,1658.0,Cuenca
8798,40.0,1606.0,Cuenca
8799,30.0,890.0,Loja
8800,49.0,1570.0,Loja
8801,32.0,891.0,Guayaquil
8802,53.0,884.0,Guayaquil
8803,22.0,2928.0,Quito
8804,39.0,1782.0,Quito
8805,33.0,1433.0,Quito
8806,58.0,2470.0,Quito
8807,27.0,898.0,Quito
8808,41.0,2647.0,Loja
8809,35.0,882.0,Guayaquil
8810,35.0,2557.0,Loja
8811,24.0,2811.0,Guayaquil
8812,21.0,2742.0,Guayaquil
8813,43.0,1930.0,Cuenca
8814,22.0,2413.0,Cuenca
8815,33.0,2644.0,Guayaquil
8816,52.0,1257.0,Loja
8817,43.0,2634.0,Guayaquil
8818,35.0,1490.0,Quito
8819,46.0,2624.0,Loja
8820,40.0,2412.0,Loja
8821,31.0,2239.0,Guayaquil
8822,32.0,2006.0,Quito
8823,50.0,1160.0,Guayaquil
8824,42.0,2528.0,Quito
8825,38.0,1634.0,Loja
8826,34.0,2525.0,Guayaquil
8827,40.0,1264.0,Quito
8828,60.0,2172.0,Cuenca
8829,34.0,2046.0,Loja
8830,31.0,1082.0,Loja
8831,46.0,1170.0,Cuenca
8832,37.0,2251.0,Quito
8833,47.0,1037.0,Loja
8834,36.0,2321.0,Quito
8835,56.0,1685.0,Cuenca
8836,30.0,929.0,Guayaquil
8837,35.0,2137.0,Loja
8838,40.0,2680.0,Loja
8839,63.0,688.0,Quito
8840,50.0,2246.0,Loja
8841,56.0,2201.0,Guayaquil
8842,57.0,2826.0,Cuenca
8843,35.0,2148.0,Loja
8844,26.0,2511.0,Cuenca
8845,50.0,1684.0,Quito
8846,49.0,1350.0,Guayaquil
8847,34.0,669.0,Loja
8848,36.0,1329.0,Cuenca
8849,44.0,1580.0,Guayaquil
8850,23.0,1763.0,Cuenca
8851,52.0,1268.0,Quito
8852,54.0,857.0,Guayaquil
8853,51.0,2748.0,Guayaquil
8854,37.0,2991.0,Quito
8855,42.0,1825.0,Quito
8856,21.0,2648.0,Loja
8857,27.0,1620.0,Quito
8858,27.0,2188.0,Quito
8859,41.0,2576.0,Cuenca
8860,38.0,2029.0,Guayaquil
8861,28.0,1961.0,Cuenca
8862,44.0,1902.0,Quito
8863,33.0,572.0,Loja
8864,43.0,753.0,Cuenca
8865,47.0,2434.0,Cuenca
8866,33.0,1015.0,Guayaquil
8867,24.0,1543.0,Guayaquil
8868,33.0,2148.0,Guayaquil
8869,52.0,920.0,Loja
8870,33.0,2993.0,Loja
8871,57.0,1378.0,Quito
8872,29.0,635.0,Quito
8873,52.0,1824.0,Guayaquil
8874,38.0,2132.0,Cuenca
8875,60.0,532.0,Guayaquil
8876,53.0,2290.0,Quito
8877,34.0,777.0,Cuenca
8878,49.0,2680.0,Quito
8879,58.0,1249.0,Loja
8880,23.0,2673.0,Guayaquil
8881,41.0,2892.0,Guayaquil
8882,44.0,516.0,Cuenca
8883,37.0,1901.0,Guayaquil
8884,42.0,1317.0,Quito
8885,19.0,2607.0,Quito
8886,26.0,2160.0,Loja
8887,45.0,966.0,Quito
8888,55.0,1127.0,Cuenca
8889,20.0,2938.0,Quito
8890,37.0,1710.0,Loja
8891,23.0,1099.0,Loja
8892,56.0,2238.0,Guayaquil
8893,50.0,1884.0,Cuenca
8894,18.0,2346.0,Quito
8895,54.0,2355.0,Loja
8896,23.0,2996.0,Quito
8897,62.0,2387.0,Loja
8898,51.0,1179.0,Guayaquil
8899,64.0,2335.0,Loja
8900,32.0,2677.0,Guayaquil
8901,62.0,648.0,Cuenca
8902,43.0,1995.0,Quito
8903,31.0,1317.0,Quito
8904,24.0,2244.0,Guayaquil
8905,63.0,2146.0,Cuenca
8906,48.0,2172.0,Guayaquil
8907,41.0,1878.0,Loja
8908,48.0,2439.0,Guayaquil
8909,46.0,1157.0,Cuenca
8910,59.0,1553.0,Loja
8911,49.0,1076.0,Quito
8912,34.0,1222.0,Quito
8913,31.0,2769.0,Quito
8914,57.0,2141.0,Cuenca
8915,53.0,1183.0,Cuenca
8916,41.0,1241.0,Cuenca
8917,62.0,2948.0,Cuenca
8918,44.0,2545.0,Cuenca
8919,42.0,2127.0,Loja
8920,49.0,2635.0,Guayaquil
8921,35.0,1988.0,Quito
8922,63.0,549.0,Cuenca
8923,35.0,602.0,Quito
8924,54.0,867.0,Cuenca
8925,43.0,1435.0,Quito
8926,26.0,2214.0,Guayaquil
8927,52.0,2302.0,Quito
8928,25.0,1920.0,Quito
8929,37.0,2300.0,Cuenca
8930,59.0,2805.0,Loja
8931,39.0,2495.0,Loja
8932,36.0,2467.0,Quito
8933,47.0,889.0,Loja
8934,45.0,1866.0,Guayaquil
8935,52.0,1272.0,Guayaquil
8936,60.0,893.0,Loja
8937,28.0,1182.0,Loja
8938,48.0,769.0,Guayaquil
8939,56.0,648.0,Loja
8940,53.0,1310.0,Loja
8941,47.0,527.0,Cuenca
8942,40.0,2827.0,Cuenca
8943,36.0,1705.0,Loja
8944,29.0,665.0,Loja
8945,32.0,2564.0,Cuenca
8946,48.0,1673.0,Cuenca
8947,60.0,838.0,Loja
8948,54.0,1568.0,Cuenca
8949,54.0,1341.0,Guayaquil
8950,32.0,688.0,Quito
8951,46.0,1150.0,Guayaquil
8952,60.0,793.0,Cuenca
8953,43.0,2357.0,Guayaquil
8954,61.0,1822.0,Quito
8955,19.0,2962.0,Cuenca
8956,37.0,2147.0,Guayaquil
8957,32.0,1302.0,Guayaquil
8958,21.0,930.0,Quito
8959,39.0,2018.0,Cuenca
8960,55.0,986.0,Loja
8961,40.0,588.0,Cuenca
8962,43.0,770.0,Quito
8963,28.0,2456.0,Quito
8964,45.0,2272.0,Quito
8965,19.0,1399.0,Quito
8966,25.0,2244.0,Loja
8967,46.0,777.0,Cuenca
8968,28.0,2500.0,Cuenca
8969,54.0,2753.0,Guayaquil
8970,35.0,2875.0,Loja
8971,31.0,2133.0,Loja
8972,27.0,1361.0,Guayaquil
8973,52.0,2883.0,Guayaquil
8974,26.0,1105.0,Cuenca
8975,52.0,1561.0,Cuenca
8976,28.0,1513.0,Cuenca
8977,61.0,2006.0,Loja
8978,29.0,1207.0,Loja
8979,20.0,1477.0,Guayaquil
8980,56.0,2317.0,Quito
8981,31.0,2972.0,Quito
8982,45.0,1305.0,Quito
8983,28.0,2033.0,Quito
8984,56.0,1219.0,Quito
8985,42.0,1448.0,Cuenca
8986,38.0,973.0,Guayaquil
8987,27.0,1067.0,Quito
8988,60.0,2758.0,Quito
8989,32.0,1581.0,Quito
8990,36.0,714.0,Cuenca
8991,39.0,1399.0,Quito
8992,38.0,2301.0,Guayaquil
8993,61.0,2482.0,Cuenca
8994,49.0,1596.0,Cuenca
8995,40.0,1794.0,Loja
8996,30.0,2901.0,Loja
8997,22.0,1757.0,Cuenca
8998,21.0,2919.0,Quito
8999,45.0,683.0,Quito
9000,31.0,1173.0,Quito
9001,25.0,2181.0,Quito
9002,26.0,2869.0,Loja
9003,52.0,934.0,Guayaquil
9004,54.0,1566.0,Cuenca
9005,38.0,1836.0,Quito
9006,35.0,2840.0,Loja
9007,50.0,1187.0,Guayaquil
9008,25.0,1387.0,Cuenca
9009,34.0,568.0,Cuenca
9010,60.0,2603.0,Cuenca
9011,48.0,919.0,Quito
9012,51.0,742.0,Cuenca
9013,23.0,1997.0,Quito
9014,39.0,2179.0,Guayaquil
9015,31.0,2624.0,Loja
9016,20.0,2508.0,Loja
9017,29.0,2001.0,Loja
9018,53.0,939.0,Cuenca
9019,29.0,1786.0,Loja
9020,62.0,1708.0,Guayaquil
9021,19.0,1578.0,Quito
9022,19.0,1831.0,Loja
9023,32.0,1753.0,Quito
9024,40.0,1114.0,Quito
9025,46.0,919.0,Loja
9026,34.0,2400.0,Loja
9027,49.0,775.0,Loja
9028,24.0,2084.0,Cuenca
9029,47.0,2266.0,Loja
9030,45.0,2212.0,Cuenca
9031,31.0,2637.0,Guayaquil
9032,61.0,2829.0,Quito
9033,47.0,1694.0,Guayaquil
9034,34.0,1310.0,Loja
9035,49.0,1878.0,Quito
9036,63.0,1812.0,Loja
9037,23.0,1249.0,Loja
9038,41.0,1696.0,Quito
9039,23.0,800.0,Guayaquil
9040,44.0,1099.0,Loja
9041,35.0,1028.0,Quito
9042,41.0,2687.0,Guayaquil
9043,54.0,777.0,Cuenca
9044,41.0,1162.0,Guayaquil
9045,55.0,1869.0,Guayaquil
9046,51.0,2661.0,Quito
9047,57.0,1079.0,Guayaquil
9048,64.0,2030.0,Cuenca
9049,32.0,1889.0,Cuenca
9050,28.0,1190.0,Loja
9051,39.0,1136.0,Cuenca
9052,41.0,2348.0,Loja
9053,18.0,2545.0,Cuenca
9054,35.0,1322.0,Guayaquil
9055,61.0,2373.0,Loja
9056,29.0,1374.0,Cuenca
9057,60.0,1439.0,Guayaquil
9058,45.0,2182.0,Guayaquil
9059,57.0,1441.0,Loja
9060,24.0,2398.0,Quito
9061,40.0,2905.0,Guayaquil
9062,38.0,2550.0,Guayaquil
9063,51.0,2246.0,Quito
9064,28.0,2951.0,Loja
9065,39.0,524.0,Cuenca
9066,59.0,2366.0,Cuenca
9067,52.0,560.0,Guayaquil
9068,46.0,622.0,Quito
9069,59.0,2020.0,Guayaquil
9070,45.0,2602.0,Loja
9071,35.0,1686.0,Guayaquil
9072,31.0,2222.0,Cuenca
9073,35.0,1562.0,Quito
9074,45.0,1606.0,Loja
9075,41.0,2230.0,Guayaquil
9076,25.0,1045.0,Cuenca
9077,59.0,2660.0,Guayaquil
9078,62.0,2972.0,Cuenca
9079,25.0,2777.0,Quito
9080,21.0,1810.0,Loja
9081,44.0,654.0,Guayaquil
9082,53.0,2712.0,Loja
9083,22.0,1762.0,Quito
9084,50.0,1862.0,Cuenca
9085,51.0,1437.0,Quito
9086,47.0,1011.0,Quito
9087,25.0,1431.0,Loja
9088,56.0,2813.0,Quito
9089,64.0,686.0,Guayaquil
9090,43.0,2345.0,Cuenca
9091,54.0,2202.0,Quito
9092,51.0,890.0,Guayaquil
9093,24.0,1783.0,Cuenca
9094,57.0,1154.0,Loja
9095,45.0,2239.0,Cuenca
9096,56.0,675.0,Loja
9097,56.0,1263.0,Cuenca
9098,45.0,1430.0,Quito
9099,31.0,1723.0,Loja
9100,55.0,1210.0,Loja
9101,21.0,1585.0,Loja
9102,59.0,1850.0,Quito
9103,35.0,2429.0,Quito
9104,61.0,780.0,Cuenca
9105,42.0,2463.0,Cuenca
9106,24.0,2285.0,Quito
9107,55.0,2774.0,Quito
9108,45.0,1581.0,Loja
9109,22.0,976.0,Cuenca
9110,20.0,1215.0,Cuenca
9111,61.0,742.0,Loja
9112,48.0,2914.0,Loja
9113,64.0,1435.0,Loja
9114,59.0,2023.0,Guayaquil
9115,37.0,1337.0,Guayaquil
9116,36.0,1845.0,Quito
9117,28.0,2923.0,Cuenca
9118,57.0,2528.0,Loja
9119,20.0,1932.0,Loja
9120,40.0,2890.0,Cuenca
9121,24.0,739.0,Guayaquil
9122,40.0,638.0,Cuenca
9123,24.0,919.0,Quito
9124,63.0,2084.0,Guayaquil
9125,51.0,803.0,Cuenca
9126,59.0,2662.0,Cuenca
9127,36.0,2890.0,Quito
9128,26.0,1774.0,Cuenca
9129,35.0,2526.0,Guayaquil
9130,58.0,506.0,Loja
9131,62.0,2726.0,Loja
9132,59.0,1668.0,Loja
9133,42.0,915.0,Guayaquil
9134,31.0,1644.0,Cuenca
9135,61.0,1647.0,Cuenca
9136,42.0,649.0,Cuenca
9137,36.0,2944.0,Cuenca
9138,56.0,2928.0,Loja
9139,32.0,2303.0,Guayaquil
9140,33.0,1338.0,Quito
9141,44.0,2548.0,Guayaquil
9142,57.0,2196.0,Cuenca
9143,27.0,743.0,Cuenca
9144,21.0,2410.0,Guayaquil
9145,36.0,1921.0,Guayaquil
9146,45.0,1774.0,Loja
9147,38.0,1378.0,Cuenca
9148,64.0,1820.0,Guayaquil
9149,31.0,1476.0,Cuenca
9150,50.0,2023.0,Guayaquil
9151,27.0,1638.0,Cuenca
9152,36.0,2548.0,Guayaquil
9153,47.0,1052.0,Cuenca
9154,39.0,981.0,Quito
9155,20.0,1099.0,Loja
9156,54.0,2882.0,Quito
9157,58.0,1664.0,Loja
9158,35.0,1082.0,Loja
9159,28.0,636.0,Guayaquil
9160,19.0,1503.0,Quito
9161,29.0,2482.0,Loja
9162,23.0,2134.0,Cuenca
9163,60.0,1186.0,Guayaquil
9164,57.0,2714.0,Guayaquil
9165,61.0,1933.0,Cuenca
9166,46.0,2292.0,Cuenca
9167,47.0,1409.0,Loja
9168,19.0,2259.0,Cuenca
9169,26.0,2534.0,Guayaquil
9170,64.0,1341.0,Cuenca
9171,19.0,2612.0,Quito
9172,46.0,2104.0,Guayaquil
9173,50.0,2980.0,Cuenca
9174,27.0,1837.0,Guayaquil
9175,51.0,614.0,Loja
9176,61.0,1068.0,Quito
9177,25.0,2053.0,Loja
9178,54.0,994.0,Quito
9179,50.0,1321.0,Cuenca
9180,64.0,2749.0,Guayaquil
9181,23.0,2108.0,Cuenca
9182,61.0,1059.0,Loja
9183,57.0,1541.0,Guayaquil
9184,62.0,1969.0,Cuenca
9185,36.0,839.0,Cuenca
9186,49.0,2054.0,Guayaquil
9187,44.0,1111.0,Guayaquil
9188,18.0,2663.0,Loja
9189,60.0,2381.0,Quito
9190,50.0,573.0,Quito
9191,57.0,2663.0,Guayaquil
9192,49.0,2209.0,Quito
9193,22.0,2261.0,Loja
9194,34.0,2192.0,Quito
9195,25.0,2534.0,Guayaquil
9196,59.0,1745.0,Loja
9197,51.0,625.0,Guayaquil
9198,26.0,1156.0,Loja
9199,40.0,1699.0,Loja
9200,52.0,2496.0,Guayaquil
9201,24.0,1490.0,Cuenca
9202,32.0,1358.0,Guayaquil
9203,37.0,2021.0,Loja
9204,42.0,2632.0,Guayaquil
9205,20.0,2399.0,Guayaquil
9206,63.0,1906.0,Loja
9207,41.0,1132.0,Quito
9208,51.0,2164.0,Loja
9209,63.0,1986.0,Guayaquil
9210,39.0,2998.0,Loja
9211,28.0,1194.0,Loja
9212,25.0,1428.0,Quito
9213,56.0,615.0,Cuenca
9214,60.0,1531.0,Guayaquil
9215,52.0,1741.0,Guayaquil
9216,63.0,2242.0,Quito
9217,55.0,2113.0,Loja
9218,25.0,2403.0,Cuenca
9219,54.0,2951.0,Guayaquil
9220,44.0,803.0,Cuenca
9221,45.0,1990.0,Cuenca
9222,57.0,2475.0,Loja
9223,51.0,587.0,Loja
9224,49.0,1533.0,Loja
9225,32.0,807.0,Guayaquil
9226,61.0,2981.0,Cuenca
9227,34.0,1301.0,Cuenca
9228,50.0,663.0,Guayaquil
9229,64.0,1495.0,Quito
9230,63.0,1858.0,Loja
9231,33.0,2565.0,Guayaquil
9232,46.0,1594.0,Loja
9233,26.0,1698.0,Cuenca
9234,50.0,2377.0,Guayaquil
9235,46.0,2323.0,Quito
9236,30.0,1310.0,Loja
9237,38.0,2886.0,Cuenca
9238,38.0,2795.0,Cuenca
9239,22.0,1848.0,Quito
9240,27.0,2853.0,Quito
9241,23.0,2303.0,Loja
9242,30.0,2751.0,Cuenca
9243,18.0,2093.0,Quito
9244,37.0,2994.0,Guayaquil
9245,64.0,932.0,Quito
9246,63.0,2147.0,Guayaquil
9247,25.0,1651.0,Cuenca
9248,27.0,1321.0,Loja
9249,26.0,1570.0,Cuenca
9250,58.0,1004.0,Cuenca
9251,20.0,614.0,Cuenca
9252,28.0,1939.0,Cuenca
9253,29.0,2290.0,Loja
9254,27.0,1494.0,Quito
9255,42.0,722.0,Loja
9256,42.0,1135.0,Loja
9257,28.0,2472.0,Loja
9258,53.0,1171.0,Loja
9259,56.0,1457.0,Quito
9260,43.0,1432.0,Cuenca
9261,31.0,595.0,Quito
9262,56.0,2654.0,Quito
9263,57.0,1131.0,Cuenca
9264,18.0,2201.0,Quito
9265,21.0,2449.0,Loja
9266,47.0,1197.0,Loja
9267,29.0,531.0,Cuenca
9268,52.0,2613.0,Cuenca
9269,30.0,1702.0,Cuenca
9270,48.0,1278.0,Loja
9271,55.0,1966.0,Cuenca
9272,60.0,1415.0,Quito
9273,40.0,1048.0,Quito
9274,21.0,2748.0,Guayaquil
9275,33.0,2393.0,Guayaquil
9276,24.0,2596.0,Cuenca
9277,39.0,2203.0,Guayaquil
9278,46.0,2810.0,Loja
9279,28.0,1656.0,Loja
9280,50.0,2530.0,Quito
9281,46.0,2333.0,Quito
9282,56.0,843.0,Guayaquil
9283,29.0,1699.0,Guayaquil
9284,24.0,2558.0,Loja
9285,56.0,2748.0,Quito
9286,59.0,1444.0,Guayaquil
9287,43.0,1425.0,Loja
9288,57.0,2550.0,Quito
9289,26.0,1830.0,Loja
9290,58.0,2503.0,Loja
9291,51.0,2287.0,Quito
9292,62.0,2746.0,Loja
9293,30.0,2439.0,Guayaquil
9294,53.0,2656.0,Loja
9295,42.0,2655.0,Guayaquil
9296,41.0,551.0,Cuenca
9297,61.0,2659.0,Cuenca
9298,34.0,794.0,Cuenca
9299,19.0,2612.0,Loja
9300,30.0,964.0,Cuenca
9301,48.0,2805.0,Cuenca
9302,46.0,2169.0,Loja
9303,45.0,1133.0,Quito
9304,44.0,1854.0,Loja
9305,32.0,2024.0,Guayaquil
9306,48.0,709.0,Loja
9307,57.0,2636.0,Quito
9308,32.0,2575.0,Cuenca
9309,50.0,737.0,Loja
9310,37.0,835.0,Cuenca
9311,59.0,2610.0,Guayaquil
9312,29.0,2076.0,Quito
9313,54.0,999.0,Cuenca
9314,26.0,2064.0,Cuenca
9315,40.0,1290.0,Cuenca
9316,25.0,1635.0,Cuenca
9317,49.0,2848.0,Loja
9318,31.0,728.0,Quito
9319,44.0,649.0,Quito
9320,42.0,2278.0,Cuenca
9321,30.0,2124.0,Quito
9322,38.0,832.0,Cuenca
9323,62.0,673.0,Guayaquil
9324,48.0,1866.0,Guayaquil
9325,54.0,2608.0,Guayaquil
9326,60.0,1584.0,Quito
9327,22.0,1318.0,Cuenca
9328,30.0,2201.0,Loja
9329,45.0,2763.0,Loja
9330,60.0,2112.0,Guayaquil
9331,42.0,1123.0,Guayaquil
9332,52.0,1077.0,Quito
9333,64.0,922.0,Loja
9334,56.0,1894.0,Quito
9335,24.0,1729.0,Guayaquil
9336,55.0,1253.0,Cuenca
9337,49.0,1246.0,Cuenca
9338,20.0,1187.0,Cuenca
9339,62.0,1222.0,Guayaquil
9340,56.0,2066.0,Quito
9341,54.0,1246.0,Cuenca
9342,39.0,741.0,Loja
9343,25.0,1207.0,Loja
9344,34.0,934.0,Guayaquil
9345,44.0,1280.0,Loja
9346,50.0,983.0,Loja
9347,63.0,2931.0,Guayaquil
9348,34.0,2033.0,Quito
9349,59.0,669.0,Cuenca
9350,29.0,1520.0,Guayaquil
9351,63.0,1368.0,Loja
9352,44.0,2870.0,Cuenca
9353,25.0,1347.0,Cuenca
9354,40.0,1997.0,Cuenca
9355,59.0,1195.0,Guayaquil
9356,46.0,2906.0,Cuenca
9357,37.0,531.0,Quito
9358,33.0,676.0,Loja
9359,34.0,2612.0,Guayaquil
9360,33.0,2574.0,Guayaquil
9361,36.0,2002.0,Cuenca
9362,25.0,2815.0,Loja
9363,55.0,565.0,Cuenca
9364,55.0,632.0,Cuenca
9365,46.0,2428.0,Guayaquil
9366,58.0,1415.0,Quito
9367,53.0,2629.0,Loja
9368,43.0,2416.0,Loja
9369,48.0,2354.0,Loja
9370,61.0,1851.0,Loja
9371,29.0,1084.0,Quito
9372,34.0,2874.0,Guayaquil
9373,32.0,1648.0,Quito
9374,26.0,2757.0,Cuenca
9375,56.0,2248.0,Guayaquil
9376,59.0,2680.0,Quito
9377,29.0,2704.0,Loja
9378,49.0,2392.0,Loja
9379,42.0,2929.0,Guayaquil
9380,56.0,1473.0,Quito
9381,35.0,1942.0,Guayaquil
9382,32.0,733.0,Loja
9383,49.0,1977.0,Quito
9384,23.0,2093.0,Loja
9385,61.0,1270.0,Guayaquil
9386,60.0,2848.0,Guayaquil
9387,52.0,805.0,Guayaquil
9388,51.0,501.0,Guayaquil
9389,55.0,770.0,Guayaquil
9390,22.0,920.0,Cuenca
9391,35.0,1363.0,Guayaquil
9392,33.0,2376.0,Guayaquil
9393,25.0,1509.0,Loja
9394,42.0,1560.0,Guayaquil
9395,49.0,606.0,Quito
9396,43.0,2348.0,Guayaquil
9397,39.0,2828.0,Cuenca
9398,48.0,1633.0,Guayaquil
9399,60.0,1048.0,Loja
9400,27.0,2120.0,Quito
9401,29.0,2337.0,Quito
9402,45.0,2735.0,Guayaquil
9403,23.0,2011.0,Guayaquil
9404,37.0,1877.0,Guayaquil
9405,22.0,518.0,Guayaquil
9406,40.0,1358.0,Loja
9407,26.0,1916.0,Loja
9408,46.0,1784.0,Quito
9409,33.0,909.0,Guayaquil
9410,63.0,1926.0,Loja
9411,39.0,2193.0,Loja
9412,25.0,1123.0,Quito
9413,37.0,1155.0,Quito
9414,31.0,1267.0,Cuenca
9415,56.0,517.0,Loja
9416,54.0,2731.0,Quito
9417,51.0,2952.0,Loja
9418,28.0,2316.0,Loja
9419,57.0,2280.0,Guayaquil
9420,50.0,507.0,Guayaquil
9421,48.0,1204.0,Guayaquil
9422,61.0,1841.0,Guayaquil
9423,51.0,1659.0,Loja
